locator_domain,page_url,location_name,street_address,city,state,zip,store_number,phone,latitude,longitude,hours_of_operation,country_code,location_type
savemart.com,https://www.savemart.com/stores/geer-gardens-371/4907,GEER GARDENS #371,2595 GEER RD,TURLOCK,CA,95382,371,209-667-2781,37.516051,-120.8527112,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/oakdale-48/4915,OAKDALE #48,1449 EAST ,OAKDALE,CA,95361,48,209-847-7044,37.7709219,-120.8336024,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/lander-66/4957,LANDER #66,1631 LANDER AVE,TURLOCK,CA,95380,66,209-632-2306,37.4772226,-120.8529803,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/lathrop-94/4976,LATHROP #94,15240 SOUTH HARLAN ROAD,LATHROP,CA,95330,94,209-858-4798,37.8230993,-121.2903572,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/schulte-781/4965,SCHULTE #781,875 SOUTH TRACY BLVD,TRACY,CA,95376,781,209-830-2840,37.7238771,-121.4394143,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/alpine-334/4905,ALPINE #334,3215 PACIFIC AVENUE,STOCKTON,CA,95204,334,209-464-9431,37.9774853,-121.3074641,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/quail-lakes-39/4910,QUAIL LAKES #39,4725 QUAIL LAKES DR,STOCKTON,CA,95207,39,209-952-0525,37.9864003,-121.3443546,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/hammer-ranch-91/4973,HAMMER RANCH #91,7506 PACIFIC AVE.,Stockton,CA,95207,91,209-951-7285,38.0177928,-121.3233784,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/marketplace-102/4898,MARKETPLACE #102,1701 BELLEVUE,ATWATER,CA,95301,102,209-357-9840,37.3620753,-120.6146267,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/west-lodi-655/4955,WEST LODI #655,530 WEST LODI AVE,LODI,CA,95240,655,209-339-7170,38.1290301,-121.2831542,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/olive-merced-53/4918,OLIVE-MERCED #53,150 W. OLIVE AVE,MERCED,CA,95348,53,209-723-1032,37.3178936,-120.4737907,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/angels-camp-46/4914,ANGELS CAMP #46,260 S MAIN ST,ANGELS CAMP,CA,95222,46,209-736-4519,38.0786254,-120.5581427,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/los-banos-631/4948,LOS BANOS #631,1400 MERCEY SPRINGS RD,LOS BANOS,CA,93635,631,209-826-2765,37.0548953,-120.8364702,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/sonora-8/4966,SONORA #8,130 W. STOCKTON ST,SONORA,CA,95370,8,209-532-3478,37.9833258,-120.3863605,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/galt-72/4960,GALT #72,1059  'C' STREET,GALT,CA,95632,72,209-745-3471,38.2543493,-121.30005,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/timber-hill-76/4962,TIMBER HILL #76,1045 MONO WAY,SONORA,CA,95370,76,209-536-1108,37.9746002,-120.3678079,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/jackson-609/4934,JACKSON #609,11980 HIGHWAY 88,JACKSON,CA,95642,609,209-223-5945,38.3623862,-120.8035332,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/elk-grove-605/4932,ELK GROVE #605,9160 ELK GROVE FLORIN RD,ELK GROVE,CA,95624,605,916-685-5525,38.4249729,-121.3755151,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/chowchilla-103/4899,CHOWCHILLA #103,1225 E. ROBERTSON BLVD,CHOWCHILLA,CA,93610,103,559-665-5744,37.125554,-120.2495401,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/gerber-619/4942,GERBER #619,7960 GERBER RD,SACRAMENTO,CA,95828,619,916-689-8300,38.4805233,-121.4123586,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/kiefer-623/4944,KIEFER #623,9137 KIEFER BLVD,SACRAMENTO,CA,95826,623,916-366-3555,38.5484585,-121.3624331,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/sacramento-folsom-blvd-622/4943,SACRAMENTO-FOLSOM BLVD #622,5600 FOLSOM BLVD,SACRAMENTO,CA,95819,622,916-456-3862,38.5576103,-121.4409321,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/fairoaks-625/4945,FAIROAKS #625,2501 FAIROAKS BLVD,SACRAMENTO,CA,95825,625,916-484-7994,38.5750121,-121.4059425,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/carmichael-601/4929,CARMICHAEL #601,4708 MANZANITA AVE,CARMICHAEL,CA,95608,601,916-979-9191,38.649811,-121.3279352,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/madera-77/4963,MADERA #77,1504 HOWARD ROAD,MADERA,CA,93637,77,559-661-0767,36.9514112,-120.0779726,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/davis-604/4931,DAVIS #604,1900 ANDERSON RD,DAVIS,CA,95616,604,530-758-0580,38.5596947,-121.7599356,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/a-missouri-flat-615/4939,A MISSOURI FLAT #615,3966 A MISSOURI FLAT RD,PLACERVILLE,CA,95667,615,530-626-7530,38.711008,-120.845923,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/placerville-614/4938,PLACERVILLE #614,1270 BROADWAY,PLACERVILLE,CA,95667,614,530-622-1291,38.7307684,-120.7866574,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/roseville-617/4941,ROSEVILLE #617,5060 FOOTHILL BLVD,ROSEVILLE,CA,95747,617,916-774-0293,38.7602009,-121.314709,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/rocklin-616/4940,ROCKLIN #616,3021 STANFORD RANCH RD,ROCKLIN,CA,95765,616,916-435-2828,38.8161666,-121.2614775,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/milburn-93/4975,MILBURN #93,6797 NORTH MILBURN,FRESNO,CA,93722,93,559-261-4123,36.8363479,-119.8834633,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/auburn-600/4928,AUBURN #600,386 ELM AVE,AUBURN,CA,95603,600,530-823-6054,38.9053164,-121.0762434,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/sunset-65/4951,SUNSET #65,7075 N. MARKS AVE,FRESNO,CA,93711,65,559-439-1020,36.8378281,-119.8514342,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/west-54/4919,WEST #54,2066 W. BULLARD,FRESNO,CA,93711,54,559-435-6083,36.822945,-119.8307217,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/washington-sq-78/4964,WASHINGTON SQ #78,1107 E. CHAMPLAIN,FRESNO,CA,93720,78,559-433-0280,36.8704652,-119.7673217,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/w-clinton-650/4952,W. CLINTON #650,4043 W CLINTON,FRESNO,CA,93722,650,559-271-8830,36.7705618,-119.8655406,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/first-&-nees-71/4959,FIRST & NEES #71,659 E. NEES,FRESNO,CA,93720,71,559-446-0218,36.8508463,-119.7755752,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/west-&-ashlan-92/4974,WEST & ASHLAN #92,4120 N WEST AVENUE,FRESNO,CA,93705,92,559-222-6620,36.7923665,-119.8267646,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/n-first-651/4953,N. FIRST #651,5750 NORTH FIRST ST,FRESNO,CA,93710,651,559-435-9324,36.8222992,-119.7723483,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/willow-87/4970,WILLOW #87,1157 N. WILLOW AVE,CLOVIS,CA,93611,87,559-297-0109,36.8508172,-119.7301332,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/ashlan-19/4902,ASHLAN #19,4041 E. ASHLAN AVE,FRESNO,CA,93726,19,559-224-6064,36.7953334,-119.7590434,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/herndon-98/4979,HERNDON #98,1835 Herndon Avenue,CLOVIS,CA,93611,98,559-322-8021,36.8388969,-119.6847879,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/shaw-52/4917,SHAW #52,2179 SHAW AVE,CLOVIS,CA,93611,52,559-297-1338,36.8100898,-119.6758257,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/marysville-610/4936,MARYSVILLE #610,828 J ST,MARYSVILLE,CA,95901,610,530-743-4632,39.1432178,-121.6018149,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/grass-valley-608/4933,GRASS VALLEY #608,2054 NEVADA CITY HWY,GRASS VALLEY,CA,95945,608,530-477-9511,39.2392895,-121.0398197,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/coalinga-88/4971,COALINGA #88,275 W. FOREST AVENUE,Coalinga,CA,93210,88,559-935-2997,36.1349853,-120.3629441,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/kingsburg-654/4954,KINGSBURG #654,909 SIERRA ST,KINGSBURG,CA,93631,654,559-897-9742,36.5190928,-119.5609795,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/reedley-27/4904,REEDLEY #27,1580 E. MANNING,REEDLEY,CA,93654,27,559-638-3988,36.605807,-119.4342617,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/tahoe-city-626/4946,TAHOE CITY #626,100 RIVER RD,TAHOE CITY,CA,96145,626,530-583-5231,39.1680209,-120.1482184,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
savemart.com,https://www.savemart.com/stores/lemoore-plaza-73/4961,LEMOORE-PLAZA #73,105 W. HANFORD ARMONA RD,LEMOORE,CA,93245,73,559-924-0594,36.3115528,-119.783973,"Sunday 6:00 am - 10:00 pm, Monday 6:00 am - 10:00 pm, Tuesday 6:00 am - 10:00 pm, Wednesday 6:00 am - 10:00 pm, Thursday 6:00 am - 10:00 pm, Friday 6:00 am - 10:00 pm, Saturday 6:00 am - 10:00 pm",USA,<MISSING>
